试次id,试次序号,原始数据,刺激位置
1978566,试次47,"[{""x"":1095,""y"":478,""t"":9},{""x"":1092,""y"":423,""t"":43},{""x"":1003,""y"":359,""t"":79},{""x"":893,""y"":317,""t"":110},{""x"":879,""y"":165,""t"":147},{""x"":753,""y"":138,""t"":188},{""x"":620,""y"":78,""t"":216},{""x"":444,""y"":33,""t"":250},{""x"":266,""y"":8,""t"":276},{""x"":369,""y"":27,""t"":313},{""x"":501,""y"":14,""t"":347},{""x"":571,""y"":95,""t"":385},{""x"":551,""y"":171,""t"":421},{""x"":624,""y"":198,""t"":449},{""x"":615,""y"":176,""t"":485},{""x"":691,""y"":198,""t"":517},{""x"":799,""y"":193,""t"":549},{""x"":854,""y"":232,""t"":582},{""x"":885,""y"":263,""t"":616},{""x"":850,""y"":379,""t"":651},{""x"":851,""y"":345,""t"":685},{""x"":811,""y"":371,""t"":725},{""x"":814,""y"":383,""t"":754},{""x"":793,""y"":400,""t"":786},{""x"":763,""y"":476,""t"":821},{""x"":760,""y"":513,""t"":855},{""x"":775,""y"":526,""t"":888},{""x"":772,""y"":594,""t"":923},{""x"":836,""y"":636,""t"":955},{""x"":710,""y"":723,""t"":991},{""x"":801,""y"":672,""t"":1024},{""x"":879,""y"":625,""t"":1058},{""x"":972,""y"":530,""t"":1092},{""x"":1062,""y"":525,""t"":1126},{""x"":1114,""y"":501,""t"":1160},{""x"":1163,""y"":570,""t"":1194},{""x"":1176,""y"":550,""t"":1229},{""x"":1191,""y"":518,""t"":1262},{""x"":1096,""y"":574,""t"":1303},{""x"":1011,""y"":657,""t"":1331},{""x"":990,""y"":651,""t"":1364},{""x"":948,""y"":688,""t"":1398},{""x"":913,""y"":718,""t"":1432},{""x"":968,""y"":723,""t"":1467},{""x"":940,""y"":769,""t"":1500},{""x"":958,""y"":762,""t"":1534},{""x"":908,""y"":752,""t"":1568},{""x"":930,""y"":787,""t"":1602},{""x"":894,""y"":795,""t"":1636},{""x"":917,""y"":755,""t"":1671},{""x"":970,""y"":854,""t"":1705},{""x"":871,""y"":827,""t"":1738},{""x"":869,""y"":770,""t"":1772},{""x"":803,""y"":795,""t"":1806},{""x"":742,""y"":777,""t"":1841},{""x"":781,""y"":755,""t"":1875},{""x"":794,""y"":725,""t"":1909},{""x"":783,""y"":718,""t"":1948},{""x"":781,""y"":657,""t"":1977},{""x"":842,""y"":607,""t"":2011},{""x"":824,""y"":604,""t"":2045},{""x"":926,""y"":611,""t"":2079},{""x"":967,""y"":558,""t"":2114},{""x"":932,""y"":490,""t"":2146},{""x"":925,""y"":456,""t"":2181},{""x"":975,""y"":505,""t"":2214},{""x"":911,""y"":561,""t"":2249},{""x"":895,""y"":622,""t"":2283},{""x"":907,""y"":604,""t"":2316},{""x"":936,""y"":539,""t"":2351},{""x"":884,""y"":559,""t"":2385},{""x"":894,""y"":560,""t"":2418},{""x"":867,""y"":636,""t"":2452},{""x"":915,""y"":680,""t"":2488},{""x"":857,""y"":677,""t"":2521},{""x"":846,""y"":636,""t"":2554},{""x"":873,""y"":547,""t"":2589},{""x"":825,""y"":455,""t"":2623},{""x"":927,""y"":474,""t"":2658},{""x"":897,""y"":544,""t"":2690},{""x"":918,""y"":589,""t"":2726},{""x"":855,""y"":569,""t"":2758},{""x"":875,""y"":552,""t"":2792},{""x"":909,""y"":498,""t"":2827},{""x"":803,""y"":572,""t"":2860},{""x"":741,""y"":609,""t"":2894},{""x"":725,""y"":631,""t"":2928},{""x"":719,""y"":633,""t"":2962},{""x"":717,""y"":598,""t"":2997},{""x"":793,""y"":647,""t"":3030},{""x"":747,""y"":749,""t"":3065},{""x"":834,""y"":748,""t"":3099},{""x"":834,""y"":773,""t"":3132},{""x"":893,""y"":678,""t"":3166},{""x"":998,""y"":630,""t"":3200},{""x"":1086,""y"":589,""t"":3236},{""x"":1001,""y"":612,""t"":3268},{""x"":1008,""y"":604,""t"":3303},{""x"":949,""y"":665,""t"":3337},{""x"":914,""y"":705,""t"":3370},{""x"":876,""y"":771,""t"":3404},{""x"":876,""y"":764,""t"":3438},{""x"":913,""y"":826,""t"":3473},{""x"":969,""y"":853,""t"":3506},{""x"":960,""y"":867,""t"":3541},{""x"":989,""y"":809,""t"":3574},{""x"":1013,""y"":757,""t"":3608},{""x"":1011,""y"":796,""t"":3642},{""x"":967,""y"":714,""t"":3677},{""x"":939,""y"":695,""t"":3711},{""x"":919,""y"":739,""t"":3748},{""x"":850,""y"":745,""t"":3779},{""x"":736,""y"":682,""t"":3813},{""x"":803,""y"":763,""t"":3846},{""x"":813,""y"":835,""t"":3881},{""x"":886,""y"":821,""t"":3914},{""x"":838,""y"":884,""t"":3948},{""x"":841,""y"":936,""t"":3983},{""x"":802,""y"":973,""t"":4017},{""x"":746,""y"":1010,""t"":4051},{""x"":747,""y"":977,""t"":4084},{""x"":698,""y"":1029,""t"":4119},{""x"":717,""y"":974,""t"":4152},{""x"":738,""y"":1002,""t"":4186},{""x"":791,""y"":945,""t"":4221},{""x"":756,""y"":982,""t"":4254},{""x"":798,""y"":988,""t"":4289},{""x"":836,""y"":1055,""t"":4322},{""x"":897,""y"":1056,""t"":4361},{""x"":927,""y"":953,""t"":4392},{""x"":918,""y"":930,""t"":4424},{""x"":903,""y"":804,""t"":4459},{""x"":841,""y"":725,""t"":4493},{""x"":850,""y"":673,""t"":4527},{""x"":842,""y"":676,""t"":4561},{""x"":819,""y"":712,""t"":4594},{""x"":845,""y"":657,""t"":4629},{""x"":814,""y"":667,""t"":4663},{""x"":830,""y"":722,""t"":4697},{""x"":814,""y"":720,""t"":4730},{""x"":856,""y"":730,""t"":4765},{""x"":926,""y"":742,""t"":4799},{""x"":958,""y"":756,""t"":4832},{""x"":976,""y"":709,""t"":4867},{""x"":1063,""y"":678,""t"":4901},{""x"":1140,""y"":745,""t"":4934},{""x"":1107,""y"":710,""t"":4969},{""x"":1075,""y"":671,""t"":5003},{""x"":1092,""y"":713,""t"":5037},{""x"":1113,""y"":742,""t"":5070},{""x"":1003,""y"":783,""t"":5104},{""x"":981,""y"":793,""t"":5138},{""x"":979,""y"":819,""t"":5174},{""x"":931,""y"":779,""t"":5206},{""x"":941,""y"":787,""t"":5241},{""x"":918,""y"":814,""t"":5275},{""x"":772,""y"":960,""t"":5309},{""x"":760,""y"":1046,""t"":5343},{""x"":750,""y"":1111,""t"":5377},{""x"":682,""y"":1161,""t"":5411},{""x"":628,""y"":1198,""t"":5444},{""x"":742,""y"":1179,""t"":5479},{""x"":683,""y"":1176,""t"":5544},{""x"":758,""y"":1182,""t"":5578},{""x"":745,""y"":1169,""t"":5599},{""x"":734,""y"":1155,""t"":5625},{""x"":738,""y"":1140,""t"":5654},{""x"":731,""y"":1143,""t"":5684},{""x"":761,""y"":1125,""t"":5716},{""x"":775,""y"":1137,""t"":5751},{""x"":788,""y"":1091,""t"":5784},{""x"":798,""y"":1051,""t"":5818},{""x"":926,""y"":876,""t"":5852},{""x"":943,""y"":857,""t"":5886},{""x"":902,""y"":779,""t"":5921},{""x"":916,""y"":736,""t"":5954},{""x"":899,""y"":679,""t"":5989},{""x"":807,""y"":566,""t"":6022},{""x"":788,""y"":451,""t"":6060},{""x"":814,""y"":369,""t"":6091},{""x"":916,""y"":314,""t"":6124},{""x"":923,""y"":298,""t"":6159},{""x"":905,""y"":281,""t"":6194},{""x"":977,""y"":221,""t"":6226},{""x"":984,""y"":185,""t"":6260},{""x"":980,""y"":142,""t"":6294},{""x"":954,""y"":182,""t"":6328}]","{""x"":20,""y"":377.3000183105469,""width"":1496,""height"":24.80000114440918,""top"":377.3000183105469,""right"":1516,""bottom"":402.10001945495605,""left"":20}"
1978624,试次48,"[{""x"":903,""y"":245,""t"":4},{""x"":869,""y"":284,""t"":37},{""x"":885,""y"":303,""t"":107},{""x"":812,""y"":319,""t"":157},{""x"":726,""y"":360,""t"":190},{""x"":647,""y"":367,""t"":222},{""x"":687,""y"":377,""t"":256},{""x"":750,""y"":373,""t"":283},{""x"":827,""y"":435,""t"":332},{""x"":805,""y"":439,""t"":360},{""x"":787,""y"":441,""t"":381},{""x"":803,""y"":451,""t"":441},{""x"":757,""y"":478,""t"":473},{""x"":723,""y"":427,""t"":505},{""x"":786,""y"":493,""t"":537},{""x"":818,""y"":509,""t"":569},{""x"":851,""y"":420,""t"":602},{""x"":838,""y"":362,""t"":634},{""x"":793,""y"":447,""t"":671},{""x"":777,""y"":459,""t"":697},{""x"":696,""y"":439,""t"":746},{""x"":590,""y"":411,""t"":765},{""x"":678,""y"":426,""t"":798},{""x"":697,""y"":393,""t"":830},{""x"":690,""y"":453,""t"":879},{""x"":656,""y"":542,""t"":921},{""x"":674,""y"":580,""t"":959},{""x"":737,""y"":548,""t"":1017},{""x"":794,""y"":525,""t"":1049},{""x"":776,""y"":540,""t"":1081},{""x"":750,""y"":537,""t"":1113},{""x"":814,""y"":494,""t"":1146},{""x"":777,""y"":461,""t"":1177},{""x"":686,""y"":463,""t"":1219},{""x"":759,""y"":433,""t"":1243},{""x"":745,""y"":368,""t"":1279},{""x"":832,""y"":382,""t"":1311},{""x"":782,""y"":335,""t"":1342},{""x"":755,""y"":286,""t"":1375},{""x"":814,""y"":269,""t"":1406},{""x"":817,""y"":322,""t"":1438},{""x"":824,""y"":305,""t"":1470},{""x"":829,""y"":293,""t"":1503},{""x"":856,""y"":350,""t"":1568},{""x"":877,""y"":374,""t"":1594},{""x"":887,""y"":368,""t"":1626},{""x"":791,""y"":375,""t"":1657},{""x"":696,""y"":293,""t"":1689},{""x"":640,""y"":324,""t"":1721},{""x"":700,""y"":343,""t"":1760},{""x"":679,""y"":357,""t"":1785},{""x"":679,""y"":452,""t"":1822},{""x"":703,""y"":486,""t"":1855},{""x"":686,""y"":535,""t"":1886},{""x"":716,""y"":486,""t"":1919},{""x"":702,""y"":565,""t"":1951},{""x"":626,""y"":615,""t"":1982},{""x"":414,""y"":738,""t"":2041},{""x"":287,""y"":858,""t"":2073},{""x"":251,""y"":933,""t"":2106},{""x"":238,""y"":1010,""t"":2139},{""x"":162,""y"":993,""t"":2170},{""x"":168,""y"":975,""t"":2203},{""x"":106,""y"":977,""t"":2234},{""x"":113,""y"":993,""t"":2266},{""x"":184,""y"":995,""t"":2303},{""x"":205,""y"":970,""t"":2329},{""x"":225,""y"":998,""t"":2366},{""x"":172,""y"":1014,""t"":2400},{""x"":264,""y"":966,""t"":2430},{""x"":359,""y"":963,""t"":2463},{""x"":483,""y"":965,""t"":2494},{""x"":510,""y"":1012,""t"":2526},{""x"":487,""y"":992,""t"":2589},{""x"":587,""y"":942,""t"":2649},{""x"":623,""y"":923,""t"":2681},{""x"":638,""y"":925,""t"":2713},{""x"":665,""y"":905,""t"":2745},{""x"":662,""y"":891,""t"":2777},{""x"":699,""y"":897,""t"":2809},{""x"":727,""y"":926,""t"":2847},{""x"":823,""y"":994,""t"":2873},{""x"":808,""y"":982,""t"":2910},{""x"":848,""y"":933,""t"":2943},{""x"":899,""y"":889,""t"":2975}]","{""x"":504.3999938964844,""y"":58,""width"":512,""height"":910,""top"":58,""right"":1016.3999938964844,""bottom"":968,""left"":504.3999938964844}"
