试次id,试次序号,原始数据,刺激位置
1978553,试次21,"[{""x"":660,""y"":412,""t"":12},{""x"":667,""y"":398,""t"":84},{""x"":668,""y"":346,""t"":168},{""x"":671,""y"":292,""t"":249},{""x"":656,""y"":255,""t"":328},{""x"":657,""y"":253,""t"":406},{""x"":655,""y"":250,""t"":483},{""x"":681,""y"":231,""t"":551},{""x"":691,""y"":215,""t"":599},{""x"":717,""y"":229,""t"":626},{""x"":707,""y"":212,""t"":660},{""x"":639,""y"":207,""t"":687},{""x"":665,""y"":210,""t"":721},{""x"":532,""y"":349,""t"":765},{""x"":563,""y"":433,""t"":844},{""x"":625,""y"":526,""t"":909},{""x"":638,""y"":621,""t"":980},{""x"":611,""y"":678,""t"":1061},{""x"":594,""y"":717,""t"":1143},{""x"":577,""y"":745,""t"":1208},{""x"":607,""y"":774,""t"":1281},{""x"":692,""y"":816,""t"":1358},{""x"":741,""y"":854,""t"":1436},{""x"":800,""y"":881,""t"":1521},{""x"":759,""y"":923,""t"":1600},{""x"":712,""y"":900,""t"":1679},{""x"":698,""y"":901,""t"":1759},{""x"":703,""y"":937,""t"":1832},{""x"":752,""y"":953,""t"":1899},{""x"":813,""y"":941,""t"":1973},{""x"":854,""y"":958,""t"":2051},{""x"":846,""y"":942,""t"":2112},{""x"":860,""y"":950,""t"":2184},{""x"":848,""y"":975,""t"":2258},{""x"":830,""y"":962,""t"":2335},{""x"":836,""y"":959,""t"":2410},{""x"":733,""y"":938,""t"":2488},{""x"":737,""y"":895,""t"":2568},{""x"":692,""y"":902,""t"":2643},{""x"":659,""y"":875,""t"":2711},{""x"":527,""y"":857,""t"":2759},{""x"":564,""y"":859,""t"":2795},{""x"":552,""y"":804,""t"":2828},{""x"":589,""y"":812,""t"":2876},{""x"":581,""y"":824,""t"":2919},{""x"":569,""y"":805,""t"":3007},{""x"":523,""y"":830,""t"":3086},{""x"":461,""y"":796,""t"":3139},{""x"":532,""y"":734,""t"":3183},{""x"":536,""y"":665,""t"":3221},{""x"":551,""y"":639,""t"":3268},{""x"":551,""y"":609,""t"":3309},{""x"":622,""y"":568,""t"":3347},{""x"":638,""y"":563,""t"":3379},{""x"":690,""y"":521,""t"":3415},{""x"":746,""y"":498,""t"":3440},{""x"":722,""y"":520,""t"":3476}]","{""x"":20,""y"":83.7109375,""width"":1560,""height"":647.9947509765625,""top"":83.7109375,""right"":1580,""bottom"":731.7056884765625,""left"":20}"
1978611,试次22,"[{""x"":719,""y"":710,""t"":13},{""x"":674,""y"":658,""t"":90},{""x"":701,""y"":627,""t"":176},{""x"":802,""y"":538,""t"":253},{""x"":805,""y"":482,""t"":337},{""x"":703,""y"":547,""t"":424},{""x"":538,""y"":596,""t"":568},{""x"":503,""y"":624,""t"":686},{""x"":496,""y"":626,""t"":753},{""x"":563,""y"":620,""t"":818},{""x"":583,""y"":571,""t"":885},{""x"":640,""y"":558,""t"":1002},{""x"":693,""y"":545,""t"":1033},{""x"":742,""y"":525,""t"":1071},{""x"":760,""y"":483,""t"":1101},{""x"":774,""y"":448,""t"":1135},{""x"":763,""y"":427,""t"":1178},{""x"":741,""y"":399,""t"":1296},{""x"":819,""y"":391,""t"":1341},{""x"":838,""y"":406,""t"":1388},{""x"":851,""y"":411,""t"":1435},{""x"":827,""y"":423,""t"":1481},{""x"":855,""y"":427,""t"":1526},{""x"":840,""y"":429,""t"":1569},{""x"":809,""y"":424,""t"":1611},{""x"":849,""y"":413,""t"":1657},{""x"":842,""y"":397,""t"":1699},{""x"":824,""y"":366,""t"":1742},{""x"":827,""y"":392,""t"":1788},{""x"":829,""y"":374,""t"":1830},{""x"":780,""y"":384,""t"":1872},{""x"":756,""y"":363,""t"":1911},{""x"":757,""y"":346,""t"":1994},{""x"":828,""y"":368,""t"":2078},{""x"":822,""y"":370,""t"":2165},{""x"":796,""y"":354,""t"":2244},{""x"":838,""y"":343,""t"":2318},{""x"":906,""y"":337,""t"":2365},{""x"":868,""y"":340,""t"":2412},{""x"":821,""y"":344,""t"":2453},{""x"":815,""y"":364,""t"":2497},{""x"":765,""y"":355,""t"":2568},{""x"":731,""y"":375,""t"":2653},{""x"":707,""y"":383,""t"":2734},{""x"":718,""y"":383,""t"":2820},{""x"":699,""y"":397,""t"":2904},{""x"":717,""y"":369,""t"":2990},{""x"":795,""y"":384,""t"":3071},{""x"":824,""y"":388,""t"":3113},{""x"":891,""y"":388,""t"":3144},{""x"":918,""y"":370,""t"":3177},{""x"":958,""y"":348,""t"":3211},{""x"":982,""y"":347,""t"":3276},{""x"":971,""y"":328,""t"":3342},{""x"":916,""y"":336,""t"":3415},{""x"":890,""y"":321,""t"":3481},{""x"":834,""y"":317,""t"":3550},{""x"":846,""y"":323,""t"":3618},{""x"":906,""y"":346,""t"":3684},{""x"":894,""y"":368,""t"":3752},{""x"":855,""y"":363,""t"":3818},{""x"":828,""y"":335,""t"":3880},{""x"":839,""y"":351,""t"":3956},{""x"":799,""y"":354,""t"":4008},{""x"":747,""y"":336,""t"":4070},{""x"":741,""y"":341,""t"":4136},{""x"":746,""y"":371,""t"":4189},{""x"":738,""y"":364,""t"":4229},{""x"":732,""y"":357,""t"":4260},{""x"":754,""y"":397,""t"":4313},{""x"":752,""y"":420,""t"":4367},{""x"":753,""y"":433,""t"":4433},{""x"":730,""y"":402,""t"":4509},{""x"":702,""y"":409,""t"":4586},{""x"":682,""y"":392,""t"":4640},{""x"":697,""y"":384,""t"":4694},{""x"":684,""y"":387,""t"":4741},{""x"":700,""y"":364,""t"":4784},{""x"":705,""y"":364,""t"":4833},{""x"":720,""y"":348,""t"":4879},{""x"":766,""y"":357,""t"":4921},{""x"":761,""y"":348,""t"":4962},{""x"":806,""y"":360,""t"":5009},{""x"":816,""y"":350,""t"":5050},{""x"":836,""y"":331,""t"":5091},{""x"":803,""y"":351,""t"":5131},{""x"":855,""y"":335,""t"":5224},{""x"":858,""y"":321,""t"":5302},{""x"":894,""y"":309,""t"":5374},{""x"":928,""y"":315,""t"":5454},{""x"":959,""y"":350,""t"":5527},{""x"":896,""y"":360,""t"":5590},{""x"":822,""y"":344,""t"":5637},{""x"":757,""y"":317,""t"":5685},{""x"":736,""y"":299,""t"":5731},{""x"":749,""y"":346,""t"":5779},{""x"":880,""y"":458,""t"":5847},{""x"":917,""y"":580,""t"":5900},{""x"":965,""y"":660,""t"":5969},{""x"":1005,""y"":724,""t"":6023},{""x"":1036,""y"":775,""t"":6078},{""x"":938,""y"":682,""t"":6115},{""x"":897,""y"":609,""t"":6169},{""x"":857,""y"":532,""t"":6212},{""x"":814,""y"":484,""t"":6256},{""x"":749,""y"":456,""t"":6300},{""x"":700,""y"":445,""t"":6342},{""x"":713,""y"":409,""t"":6388},{""x"":726,""y"":380,""t"":6431},{""x"":726,""y"":393,""t"":6486},{""x"":748,""y"":350,""t"":6524},{""x"":749,""y"":320,""t"":6568},{""x"":759,""y"":305,""t"":6623},{""x"":752,""y"":262,""t"":6661},{""x"":765,""y"":239,""t"":6707},{""x"":808,""y"":222,""t"":6750},{""x"":832,""y"":210,""t"":6793},{""x"":751,""y"":250,""t"":6861},{""x"":750,""y"":284,""t"":6936},{""x"":751,""y"":321,""t"":7001},{""x"":692,""y"":332,""t"":7048},{""x"":752,""y"":328,""t"":7095},{""x"":771,""y"":322,""t"":7142},{""x"":799,""y"":328,""t"":7188},{""x"":795,""y"":338,""t"":7267},{""x"":751,""y"":360,""t"":7363},{""x"":744,""y"":399,""t"":7425},{""x"":780,""y"":385,""t"":7492},{""x"":783,""y"":415,""t"":7542},{""x"":741,""y"":419,""t"":7619},{""x"":723,""y"":438,""t"":7708},{""x"":768,""y"":455,""t"":7764},{""x"":750,""y"":466,""t"":7815},{""x"":656,""y"":557,""t"":7883},{""x"":569,""y"":648,""t"":7952},{""x"":709,""y"":765,""t"":8005},{""x"":708,""y"":822,""t"":8056},{""x"":789,""y"":874,""t"":8106},{""x"":815,""y"":929,""t"":8172},{""x"":863,""y"":946,""t"":8244},{""x"":932,""y"":985,""t"":8323},{""x"":951,""y"":976,""t"":8400},{""x"":875,""y"":943,""t"":8456},{""x"":845,""y"":918,""t"":8499},{""x"":734,""y"":891,""t"":8562},{""x"":713,""y"":873,""t"":8635},{""x"":702,""y"":841,""t"":8718},{""x"":694,""y"":861,""t"":8796},{""x"":688,""y"":834,""t"":8870},{""x"":674,""y"":808,""t"":8944},{""x"":657,""y"":793,""t"":9021},{""x"":654,""y"":791,""t"":9094},{""x"":665,""y"":831,""t"":9168},{""x"":653,""y"":802,""t"":9226},{""x"":733,""y"":814,""t"":9282},{""x"":729,""y"":838,""t"":9325},{""x"":695,""y"":862,""t"":9398},{""x"":702,""y"":847,""t"":9460},{""x"":646,""y"":841,""t"":9523},{""x"":603,""y"":826,""t"":9595},{""x"":578,""y"":819,""t"":9651},{""x"":573,""y"":828,""t"":9695},{""x"":556,""y"":826,""t"":9756},{""x"":520,""y"":808,""t"":9818},{""x"":468,""y"":762,""t"":9882},{""x"":441,""y"":742,""t"":9955},{""x"":503,""y"":737,""t"":10029},{""x"":536,""y"":748,""t"":10110},{""x"":588,""y"":768,""t"":10187},{""x"":667,""y"":791,""t"":10259},{""x"":714,""y"":779,""t"":10337},{""x"":740,""y"":770,""t"":10415},{""x"":753,""y"":779,""t"":10489},{""x"":706,""y"":808,""t"":10564},{""x"":586,""y"":833,""t"":10628},{""x"":533,""y"":839,""t"":10689},{""x"":479,""y"":821,""t"":10752},{""x"":428,""y"":819,""t"":10797},{""x"":411,""y"":839,""t"":10839},{""x"":370,""y"":829,""t"":10890},{""x"":343,""y"":817,""t"":10948},{""x"":265,""y"":827,""t"":10985},{""x"":238,""y"":806,""t"":11019},{""x"":296,""y"":807,""t"":11049},{""x"":318,""y"":802,""t"":11089},{""x"":400,""y"":815,""t"":11135},{""x"":409,""y"":817,""t"":11182},{""x"":389,""y"":823,""t"":11215},{""x"":335,""y"":838,""t"":11244},{""x"":366,""y"":852,""t"":11283},{""x"":395,""y"":863,""t"":11350},{""x"":414,""y"":870,""t"":11411},{""x"":422,""y"":870,""t"":11468},{""x"":386,""y"":864,""t"":11514},{""x"":331,""y"":834,""t"":11558},{""x"":285,""y"":808,""t"":11599},{""x"":312,""y"":833,""t"":11639},{""x"":337,""y"":854,""t"":11669},{""x"":347,""y"":847,""t"":11706},{""x"":345,""y"":837,""t"":11740},{""x"":387,""y"":866,""t"":11781},{""x"":408,""y"":876,""t"":11808},{""x"":415,""y"":862,""t"":11845},{""x"":387,""y"":843,""t"":11876},{""x"":392,""y"":840,""t"":11918},{""x"":378,""y"":812,""t"":11951},{""x"":365,""y"":789,""t"":11980},{""x"":378,""y"":762,""t"":12018},{""x"":370,""y"":744,""t"":12043},{""x"":351,""y"":733,""t"":12087},{""x"":336,""y"":723,""t"":12113},{""x"":336,""y"":750,""t"":12150},{""x"":326,""y"":756,""t"":12181},{""x"":334,""y"":759,""t"":12322},{""x"":418,""y"":804,""t"":12350},{""x"":497,""y"":850,""t"":12391},{""x"":564,""y"":889,""t"":12418},{""x"":496,""y"":881,""t"":12460},{""x"":435,""y"":873,""t"":12489},{""x"":588,""y"":898,""t"":12528},{""x"":557,""y"":871,""t"":12556},{""x"":570,""y"":851,""t"":12597},{""x"":725,""y"":894,""t"":12627},{""x"":657,""y"":893,""t"":12664},{""x"":583,""y"":896,""t"":12694},{""x"":536,""y"":889,""t"":12757},{""x"":509,""y"":926,""t"":12823},{""x"":499,""y"":894,""t"":12895},{""x"":450,""y"":892,""t"":12961},{""x"":455,""y"":851,""t"":13030},{""x"":534,""y"":847,""t"":13088},{""x"":596,""y"":845,""t"":13136},{""x"":622,""y"":845,""t"":13182},{""x"":715,""y"":841,""t"":13220},{""x"":733,""y"":867,""t"":13248},{""x"":817,""y"":880,""t"":13284},{""x"":891,""y"":896,""t"":13325},{""x"":867,""y"":893,""t"":13388},{""x"":783,""y"":874,""t"":13473},{""x"":718,""y"":868,""t"":13561},{""x"":680,""y"":858,""t"":13620},{""x"":642,""y"":836,""t"":13687},{""x"":652,""y"":819,""t"":13752},{""x"":676,""y"":835,""t"":13802},{""x"":637,""y"":787,""t"":13873},{""x"":663,""y"":792,""t"":13959},{""x"":722,""y"":635,""t"":14042},{""x"":796,""y"":502,""t"":14125},{""x"":816,""y"":401,""t"":14201},{""x"":776,""y"":312,""t"":14280},{""x"":846,""y"":269,""t"":14348},{""x"":874,""y"":237,""t"":14416},{""x"":937,""y"":202,""t"":14493},{""x"":934,""y"":180,""t"":14577},{""x"":850,""y"":309,""t"":14656},{""x"":818,""y"":409,""t"":14738},{""x"":820,""y"":511,""t"":14815},{""x"":838,""y"":589,""t"":14892},{""x"":849,""y"":698,""t"":14970},{""x"":803,""y"":738,""t"":15043},{""x"":792,""y"":773,""t"":15124},{""x"":648,""y"":738,""t"":15201},{""x"":611,""y"":764,""t"":15279},{""x"":652,""y"":801,""t"":15356},{""x"":605,""y"":839,""t"":15429},{""x"":539,""y"":843,""t"":15487},{""x"":514,""y"":831,""t"":15553},{""x"":464,""y"":915,""t"":15633},{""x"":350,""y"":884,""t"":15710},{""x"":214,""y"":839,""t"":15786},{""x"":190,""y"":798,""t"":15865},{""x"":220,""y"":831,""t"":15938},{""x"":242,""y"":839,""t"":16025},{""x"":277,""y"":832,""t"":16100},{""x"":286,""y"":816,""t"":16175},{""x"":306,""y"":791,""t"":16250},{""x"":320,""y"":798,""t"":16325},{""x"":363,""y"":811,""t"":16403},{""x"":430,""y"":846,""t"":16486},{""x"":455,""y"":864,""t"":16557},{""x"":440,""y"":850,""t"":16612},{""x"":488,""y"":898,""t"":16658},{""x"":573,""y"":830,""t"":16732},{""x"":587,""y"":768,""t"":16806},{""x"":661,""y"":809,""t"":16871},{""x"":709,""y"":788,""t"":16938},{""x"":705,""y"":699,""t"":16995},{""x"":703,""y"":599,""t"":17064},{""x"":687,""y"":479,""t"":17134},{""x"":725,""y"":377,""t"":17204},{""x"":733,""y"":336,""t"":17280},{""x"":734,""y"":284,""t"":17355},{""x"":747,""y"":247,""t"":17432},{""x"":737,""y"":201,""t"":17505},{""x"":721,""y"":245,""t"":17577},{""x"":726,""y"":275,""t"":17630},{""x"":661,""y"":292,""t"":17674},{""x"":654,""y"":290,""t"":17732},{""x"":679,""y"":412,""t"":17802},{""x"":634,""y"":423,""t"":17878},{""x"":655,""y"":411,""t"":17947},{""x"":652,""y"":433,""t"":17993},{""x"":657,""y"":357,""t"":18050},{""x"":657,""y"":334,""t"":18097},{""x"":707,""y"":311,""t"":18145},{""x"":716,""y"":319,""t"":18190},{""x"":757,""y"":308,""t"":18240},{""x"":738,""y"":292,""t"":18287},{""x"":734,""y"":259,""t"":18354},{""x"":752,""y"":241,""t"":18429},{""x"":750,""y"":247,""t"":18494},{""x"":713,""y"":241,""t"":18539},{""x"":692,""y"":268,""t"":18594},{""x"":646,""y"":275,""t"":18667},{""x"":659,""y"":270,""t"":18740},{""x"":730,""y"":274,""t"":18810},{""x"":765,""y"":283,""t"":18884},{""x"":865,""y"":281,""t"":18943},{""x"":832,""y"":249,""t"":19008},{""x"":841,""y"":272,""t"":19064},{""x"":824,""y"":279,""t"":19107},{""x"":816,""y"":287,""t"":19149},{""x"":784,""y"":319,""t"":19210},{""x"":744,""y"":327,""t"":19279},{""x"":721,""y"":323,""t"":19349},{""x"":745,""y"":302,""t"":19404},{""x"":731,""y"":337,""t"":19477},{""x"":693,""y"":368,""t"":19550},{""x"":689,""y"":468,""t"":19606},{""x"":732,""y"":579,""t"":19694},{""x"":707,""y"":664,""t"":19781},{""x"":701,""y"":746,""t"":19846},{""x"":733,""y"":798,""t"":19896},{""x"":760,""y"":832,""t"":19959},{""x"":777,""y"":835,""t"":20017},{""x"":620,""y"":847,""t"":20076},{""x"":501,""y"":848,""t"":20146},{""x"":466,""y"":871,""t"":20213},{""x"":380,""y"":886,""t"":20266},{""x"":330,""y"":891,""t"":20310},{""x"":284,""y"":898,""t"":20363},{""x"":240,""y"":844,""t"":20416},{""x"":276,""y"":890,""t"":20460},{""x"":369,""y"":900,""t"":20513},{""x"":392,""y"":882,""t"":20581},{""x"":373,""y"":836,""t"":20650},{""x"":325,""y"":785,""t"":20709},{""x"":422,""y"":713,""t"":20772},{""x"":466,""y"":655,""t"":20842}]","{""x"":533.5806884765625,""y"":-140.33853149414062,""width"":511.9921875,""height"":910,""top"":-140.33853149414062,""right"":1045.5728759765625,""bottom"":769.6614685058594,""left"":533.5806884765625}"
