试次id,试次序号,原始数据,刺激位置
1978561,试次37,"[{""x"":1345,""y"":671,""t"":7},{""x"":1135,""y"":681,""t"":38},{""x"":933,""y"":667,""t"":74},{""x"":729,""y"":664,""t"":107},{""x"":601,""y"":674,""t"":141},{""x"":522,""y"":676,""t"":175},{""x"":490,""y"":682,""t"":209},{""x"":509,""y"":684,""t"":243},{""x"":469,""y"":654,""t"":277},{""x"":445,""y"":640,""t"":311},{""x"":388,""y"":615,""t"":345},{""x"":395,""y"":589,""t"":380},{""x"":366,""y"":548,""t"":414},{""x"":364,""y"":545,""t"":448},{""x"":355,""y"":540,""t"":481},{""x"":315,""y"":543,""t"":515},{""x"":314,""y"":541,""t"":548},{""x"":364,""y"":567,""t"":583},{""x"":404,""y"":564,""t"":617},{""x"":444,""y"":581,""t"":651},{""x"":431,""y"":568,""t"":685},{""x"":470,""y"":609,""t"":719},{""x"":438,""y"":595,""t"":754},{""x"":401,""y"":583,""t"":787},{""x"":356,""y"":581,""t"":822},{""x"":308,""y"":538,""t"":856},{""x"":269,""y"":502,""t"":889},{""x"":241,""y"":504,""t"":924},{""x"":220,""y"":507,""t"":957},{""x"":234,""y"":515,""t"":992},{""x"":203,""y"":519,""t"":1065},{""x"":201,""y"":526,""t"":1092},{""x"":254,""y"":556,""t"":1127},{""x"":558,""y"":657,""t"":1162}]","{""x"":20,""y"":65.70000457763672,""width"":1496,""height"":648,""top"":65.70000457763672,""right"":1516,""bottom"":713.7000045776367,""left"":20}"
1978619,试次38,"[{""x"":746,""y"":644,""t"":16895},{""x"":949,""y"":644,""t"":16926},{""x"":1048,""y"":666,""t"":16944},{""x"":974,""y"":657,""t"":16997},{""x"":928,""y"":654,""t"":17023},{""x"":815,""y"":629,""t"":17060},{""x"":743,""y"":657,""t"":17086},{""x"":675,""y"":642,""t"":17125},{""x"":621,""y"":667,""t"":17150},{""x"":614,""y"":701,""t"":17191},{""x"":615,""y"":728,""t"":17220},{""x"":600,""y"":746,""t"":17256},{""x"":617,""y"":810,""t"":17286},{""x"":575,""y"":812,""t"":17315},{""x"":572,""y"":835,""t"":17347},{""x"":603,""y"":875,""t"":17406},{""x"":692,""y"":788,""t"":17438},{""x"":662,""y"":774,""t"":17470},{""x"":682,""y"":755,""t"":17502},{""x"":826,""y"":692,""t"":17535},{""x"":742,""y"":685,""t"":17567},{""x"":760,""y"":701,""t"":17603},{""x"":696,""y"":686,""t"":17630},{""x"":641,""y"":674,""t"":17667},{""x"":688,""y"":674,""t"":17700},{""x"":643,""y"":654,""t"":17734},{""x"":606,""y"":638,""t"":17764},{""x"":651,""y"":609,""t"":17796},{""x"":557,""y"":537,""t"":17829},{""x"":588,""y"":562,""t"":17861},{""x"":552,""y"":550,""t"":17917},{""x"":668,""y"":546,""t"":17951},{""x"":705,""y"":549,""t"":17983},{""x"":859,""y"":606,""t"":18016},{""x"":822,""y"":583,""t"":18046},{""x"":960,""y"":635,""t"":18078},{""x"":943,""y"":598,""t"":18109},{""x"":1061,""y"":667,""t"":18148},{""x"":971,""y"":628,""t"":18174},{""x"":924,""y"":610,""t"":18213},{""x"":896,""y"":594,""t"":18243},{""x"":870,""y"":581,""t"":18276},{""x"":821,""y"":555,""t"":18308},{""x"":811,""y"":559,""t"":18341},{""x"":793,""y"":548,""t"":18375},{""x"":761,""y"":526,""t"":18402},{""x"":727,""y"":521,""t"":18461},{""x"":702,""y"":521,""t"":18494},{""x"":620,""y"":519,""t"":18525},{""x"":709,""y"":499,""t"":18558},{""x"":768,""y"":471,""t"":18590},{""x"":839,""y"":402,""t"":18621},{""x"":867,""y"":330,""t"":18654},{""x"":919,""y"":317,""t"":18693},{""x"":962,""y"":310,""t"":18719},{""x"":995,""y"":307,""t"":18756},{""x"":1030,""y"":294,""t"":18790},{""x"":1046,""y"":278,""t"":18820},{""x"":989,""y"":372,""t"":18852},{""x"":925,""y"":431,""t"":18885},{""x"":837,""y"":500,""t"":18917},{""x"":786,""y"":574,""t"":18974},{""x"":786,""y"":650,""t"":19007},{""x"":793,""y"":716,""t"":19037},{""x"":680,""y"":707,""t"":19070},{""x"":676,""y"":762,""t"":19109},{""x"":657,""y"":801,""t"":19134},{""x"":640,""y"":851,""t"":19167},{""x"":629,""y"":889,""t"":19198},{""x"":628,""y"":925,""t"":19238},{""x"":629,""y"":952,""t"":19266},{""x"":602,""y"":953,""t"":19301},{""x"":577,""y"":952,""t"":19332},{""x"":557,""y"":948,""t"":19364},{""x"":563,""y"":960,""t"":19397},{""x"":581,""y"":966,""t"":19429},{""x"":614,""y"":980,""t"":19459},{""x"":620,""y"":981,""t"":19518},{""x"":622,""y"":941,""t"":19551},{""x"":668,""y"":928,""t"":19583},{""x"":694,""y"":824,""t"":19615}]","{""x"":504.3999938964844,""y"":58,""width"":512,""height"":910,""top"":58,""right"":1016.3999938964844,""bottom"":968,""left"":504.3999938964844}"
